timestamp,device_id,temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,microphone_one,microphone_two
2026-03-12T12:59:06.675Z,IEMAA-IEMA-601-4-801,38.15,31.94,3.35,-4.66,-0.88,-42.61,-50.27,62.57,97.45,61.25
2026-03-12T12:59:07.691Z,IEMAA-IEMA-601-4-801,21.18,35.59,1.51,0.63,0.36,48.97,-33.71,-90.58,57.63,31.39
2026-03-12T12:59:08.691Z,IEMAA-IEMA-601-4-801,39.21,38.03,-2.72,1.30,-4.53,-1.14,74.10,10.17,58.97,83.56
2026-03-12T12:59:09.694Z,IEMAA-IEMA-601-4-801,37.70,21.61,-1.75,-0.10,-1.45,14.06,28.82,-54.66,51.22,60.77
2026-03-12T12:59:10.698Z,IEMAA-IEMA-601-4-801,30.97,33.01,0.95,2.92,-4.11,89.98,-20.99,-45.65,81.78,75.89
2026-03-12T12:59:11.702Z,IEMAA-IEMA-601-4-801,20.83,36.61,-4.93,-4.41,-4.63,43.64,-61.69,-57.08,92.64,54.98
2026-03-12T12:59:12.705Z,IEMAA-IEMA-601-4-801,29.46,37.97,-1.31,0.74,-4.79,3.65,-97.27,-32.64,73.60,72.57
2026-03-12T12:59:13.706Z,IEMAA-IEMA-601-4-801,31.08,31.78,-2.04,-2.94,3.65,-15.97,-94.07,27.74,47.74,45.07
2026-03-12T12:59:14.720Z,IEMAA-IEMA-601-4-801,28.27,24.13,-2.16,-2.28,-2.56,-45.00,54.50,59.13,85.28,48.28
2026-03-12T12:59:15.722Z,IEMAA-IEMA-601-4-801,32.27,39.65,0.60,-3.10,-0.96,39.82,-24.50,-42.91,52.96,94.11
2026-03-12T12:59:16.729Z,IEMAA-IEMA-601-4-801,23.13,39.04,1.14,-1.85,-3.78,-90.86,86.10,-66.66,45.91,61.02
2026-03-12T12:59:17.734Z,IEMAA-IEMA-601-4-801,33.07,23.51,4.83,2.60,-1.03,-71.65,86.81,13.89,68.71,78.32
2026-03-12T12:59:18.742Z,IEMAA-IEMA-601-4-801,22.19,39.75,-4.10,1.68,-1.56,-40.64,20.35,-86.60,69.40,82.22
2026-03-12T12:59:19.744Z,IEMAA-IEMA-601-4-801,39.31,31.13,3.17,4.74,2.20,-84.54,-51.61,17.86,51.97,77.66
2026-03-12T12:59:20.745Z,IEMAA-IEMA-601-4-801,39.26,24.92,3.84,-0.85,2.83,70.31,-55.84,54.35,71.48,60.33
2026-03-12T12:59:21.757Z,IEMAA-IEMA-601-4-801,39.55,29.10,3.83,3.87,1.98,3.36,-18.90,-17.01,33.64,63.41
2026-03-12T12:59:22.767Z,IEMAA-IEMA-601-4-801,36.73,39.59,-2.18,1.52,-4.29,-68.99,46.14,12.58,97.60,81.68
2026-03-12T12:59:23.769Z,IEMAA-IEMA-601-4-801,21.67,27.43,0.52,-2.85,2.99,-18.41,37.94,22.07,56.92,96.17
2026-03-12T12:59:24.776Z,IEMAA-IEMA-601-4-801,38.07,34.12,-3.26,4.60,-1.16,71.89,-44.07,6.21,53.04,67.88
2026-03-12T12:59:25.784Z,IEMAA-IEMA-601-4-801,36.76,23.28,3.75,3.23,-3.62,-63.62,57.65,58.15,45.33,71.09
2026-03-12T12:59:26.790Z,IEMAA-IEMA-601-4-801,30.43,32.34,-4.39,-3.84,-4.33,35.55,30.37,-33.80,55.92,63.47
2026-03-12T12:59:27.800Z,IEMAA-IEMA-601-4-801,38.32,24.47,-4.88,-2.17,3.74,-14.77,48.02,-85.20,54.76,74.94
2026-03-12T12:59:28.814Z,IEMAA-IEMA-601-4-801,21.47,36.04,-3.69,1.49,2.54,-17.91,-88.22,-74.30,64.80,45.03
2026-03-12T12:59:29.817Z,IEMAA-IEMA-601-4-801,32.99,37.30,3.21,-0.36,0.48,-43.03,-69.58,-97.77,88.95,58.79
2026-03-12T12:59:30.827Z,IEMAA-IEMA-601-4-801,34.67,25.28,0.47,-2.59,-2.65,28.95,92.12,85.78,86.48,92.69
2026-03-12T12:59:31.834Z,IEMAA-IEMA-601-4-801,36.95,34.43,2.92,3.46,-0.14,-26.41,64.75,0.05,72.45,83.44
2026-03-12T12:59:32.840Z,IEMAA-IEMA-601-4-801,36.66,31.31,-0.33,1.36,1.40,-78.19,63.52,-97.54,43.96,59.59
2026-03-12T12:59:33.846Z,IEMAA-IEMA-601-4-801,25.93,34.94,2.54,-2.21,-2.89,-66.41,-68.55,-55.86,46.94,98.69
2026-03-12T12:59:34.852Z,IEMAA-IEMA-601-4-801,38.09,28.86,-4.14,3.84,2.58,16.83,-20.14,-46.31,37.68,73.28
2026-03-12T12:59:35.860Z,IEMAA-IEMA-601-4-801,39.09,34.90,2.31,-4.55,2.21,-72.60,93.22,18.14,67.57,67.17
2026-03-12T12:59:36.871Z,IEMAA-IEMA-601-4-801,35.23,28.13,0.13,3.08,2.13,-28.51,0.21,-58.79,34.42,49.90
2026-03-12T12:59:37.878Z,IEMAA-IEMA-601-4-801,39.84,35.62,0.96,1.35,2.69,-33.23,-20.19,17.88,68.78,35.10
2026-03-12T12:59:38.887Z,IEMAA-IEMA-601-4-801,35.95,35.02,2.50,-2.15,-1.89,40.58,-55.39,55.59,97.08,85.23
2026-03-12T12:59:39.896Z,IEMAA-IEMA-601-4-801,23.48,30.03,2.47,-2.43,0.30,-96.47,-16.58,45.06,78.83,33.55
2026-03-12T12:59:40.910Z,IEMAA-IEMA-601-4-801,23.21,33.28,-0.11,-2.65,3.07,-3.11,31.15,-29.91,84.11,74.90
2026-03-12T12:59:41.920Z,IEMAA-IEMA-601-4-801,32.84,20.88,4.81,1.95,-0.99,-87.41,-23.37,58.97,54.06,99.16
2026-03-12T12:59:42.930Z,IEMAA-IEMA-601-4-801,28.89,33.19,-2.91,-0.51,1.99,68.42,-55.99,-77.95,76.82,32.92
2026-03-12T12:59:43.939Z,IEMAA-IEMA-601-4-801,23.69,37.30,-4.54,1.67,-4.81,-47.80,90.19,62.28,45.12,67.26
2026-03-12T12:59:44.952Z,IEMAA-IEMA-601-4-801,33.60,23.71,-2.38,-0.95,3.60,29.75,-75.54,44.96,45.45,73.09
2026-03-12T12:59:45.965Z,IEMAA-IEMA-601-4-801,35.17,38.76,0.29,3.36,-2.33,-79.12,15.06,-89.28,44.33,73.91
2026-03-12T12:59:46.979Z,IEMAA-IEMA-601-4-801,30.31,39.80,-3.78,1.78,2.40,-72.57,59.25,-16.67,54.97,38.36
2026-03-12T12:59:47.991Z,IEMAA-IEMA-601-4-801,25.07,26.69,-3.27,3.00,5.00,92.43,68.52,-65.96,45.38,54.39
2026-03-12T12:59:49.002Z,IEMAA-IEMA-601-4-801,26.08,28.77,-4.76,1.84,4.85,-57.09,-88.92,5.48,84.94,36.79
2026-03-12T12:59:50.015Z,IEMAA-IEMA-601-4-801,26.52,25.11,-0.42,-3.28,-3.41,-12.34,-0.29,47.84,81.33,54.76
2026-03-12T12:59:51.022Z,IEMAA-IEMA-601-4-801,36.54,22.93,-2.03,-3.78,4.20,63.60,19.12,-87.80,82.34,78.80
2026-03-12T12:59:52.029Z,IEMAA-IEMA-601-4-801,33.98,38.21,2.96,-2.32,-4.05,-92.13,29.92,-7.56,34.80,66.04
2026-03-12T12:59:53.035Z,IEMAA-IEMA-601-4-801,28.86,35.87,-1.59,-2.92,-2.20,-14.11,55.66,-17.39,35.61,42.36
2026-03-12T12:59:54.038Z,IEMAA-IEMA-601-4-801,32.47,29.71,2.28,-1.83,0.32,-97.85,-52.02,-21.17,66.70,40.51
2026-03-12T12:59:55.048Z,IEMAA-IEMA-601-4-801,30.98,30.91,3.01,4.58,-2.48,92.09,-11.95,89.06,38.53,41.23
2026-03-12T12:59:56.053Z,IEMAA-IEMA-601-4-801,20.39,28.22,-1.07,-4.82,-1.32,-30.48,-72.53,-32.62,40.42,31.05
2026-03-12T12:59:57.066Z,IEMAA-IEMA-601-4-801,28.53,20.58,-2.21,4.75,3.43,-50.62,55.48,-70.16,85.57,86.82
2026-03-12T12:59:58.066Z,IEMAA-IEMA-601-4-801,33.88,21.00,-3.33,3.49,-0.87,20.39,70.52,-92.30,91.06,34.83
2026-03-12T12:59:59.077Z,IEMAA-IEMA-601-4-801,35.56,25.25,2.91,3.24,1.02,59.99,5.95,38.12,40.03,40.67
2026-03-12T13:00:00.078Z,IEMAA-IEMA-601-4-801,33.10,24.79,-3.02,3.76,-0.44,8.82,94.48,4.54,59.12,71.35
2026-03-12T13:00:01.078Z,IEMAA-IEMA-601-4-801,20.50,29.69,-1.74,2.96,-3.90,71.07,-79.59,49.48,77.24,89.67
2026-03-12T13:00:02.084Z,IEMAA-IEMA-601-4-801,33.27,22.50,-3.27,0.70,-3.56,90.30,71.43,-89.98,76.53,93.86
2026-03-12T13:00:03.089Z,IEMAA-IEMA-601-4-801,24.79,37.81,-0.86,-3.34,-1.24,83.68,60.89,62.31,80.90,34.42
2026-03-12T13:00:04.100Z,IEMAA-IEMA-601-4-801,22.23,21.63,1.91,4.27,-1.37,-65.54,-36.76,-9.41,83.10,95.14
2026-03-12T13:00:05.110Z,IEMAA-IEMA-601-4-801,33.56,25.67,0.95,2.01,-1.09,-38.78,4.69,-80.37,32.61,68.52
2026-03-12T13:00:06.110Z,IEMAA-IEMA-601-4-801,34.83,29.03,2.16,-2.60,-1.92,77.43,-79.35,40.18,69.31,68.10
2026-03-12T13:00:07.119Z,IEMAA-IEMA-601-4-801,33.49,34.31,-4.04,4.26,-1.48,2.94,-46.92,32.25,40.00,89.98
2026-03-12T13:00:08.131Z,IEMAA-IEMA-601-4-801,34.12,21.78,1.45,-1.91,2.63,46.72,-27.26,14.80,80.74,49.01
2026-03-12T13:00:09.138Z,IEMAA-IEMA-601-4-801,26.53,37.37,-4.91,0.83,-1.97,72.66,33.07,93.87,48.62,51.76
2026-03-12T13:00:10.141Z,IEMAA-IEMA-601-4-801,28.74,23.58,-3.92,3.53,-1.75,77.80,27.71,-85.65,40.32,82.25
2026-03-12T13:00:11.152Z,IEMAA-IEMA-601-4-801,21.20,29.76,-1.77,-0.45,3.64,-14.93,-79.75,-64.71,80.37,86.41
2026-03-12T13:00:12.161Z,IEMAA-IEMA-601-4-801,38.14,29.12,0.46,-4.29,1.07,71.22,78.47,96.23,90.33,81.13
2026-03-12T13:00:13.171Z,IEMAA-IEMA-601-4-801,20.66,35.56,-0.06,3.09,-3.97,73.05,33.27,-69.88,81.17,65.40
2026-03-12T13:00:14.173Z,IEMAA-IEMA-601-4-801,38.57,23.35,-0.14,0.29,0.77,-12.15,-98.83,72.58,73.26,49.24
2026-03-12T13:00:15.183Z,IEMAA-IEMA-601-4-801,28.10,21.00,3.38,0.48,-2.23,99.09,47.55,-13.04,70.60,85.05
2026-03-12T13:00:16.194Z,IEMAA-IEMA-601-4-801,25.96,37.41,3.06,1.54,-1.23,78.10,-35.70,5.23,63.47,66.07
2026-03-12T13:00:17.205Z,IEMAA-IEMA-601-4-801,33.88,22.85,-2.35,2.65,-3.30,68.86,45.21,-29.42,51.82,35.45
2026-03-12T13:00:18.205Z,IEMAA-IEMA-601-4-801,35.62,35.93,4.55,2.07,-3.23,11.16,-90.48,40.40,42.28,49.02
2026-03-12T13:00:19.209Z,IEMAA-IEMA-601-4-801,25.91,32.16,-4.80,-1.85,3.88,-25.77,-4.87,-36.28,46.58,59.05
2026-03-12T13:00:20.223Z,IEMAA-IEMA-601-4-801,23.98,21.91,-1.29,2.20,2.04,-68.54,64.37,-32.66,86.15,85.48
2026-03-12T13:00:21.237Z,IEMAA-IEMA-601-4-801,31.73,20.27,-4.13,-4.68,0.33,-44.95,17.15,-24.40,44.16,67.22
2026-03-12T13:00:22.249Z,IEMAA-IEMA-601-4-801,36.91,38.10,0.00,1.93,-4.00,-60.04,-10.41,77.83,71.29,86.40
2026-03-12T13:00:23.261Z,IEMAA-IEMA-601-4-801,27.27,30.90,-3.07,-4.29,-4.91,-13.78,74.53,71.64,98.94,67.93
2026-03-12T13:00:24.275Z,IEMAA-IEMA-601-4-801,36.64,24.72,2.61,3.79,-2.06,31.13,89.87,-42.82,53.91,80.42
2026-03-12T13:00:25.285Z,IEMAA-IEMA-601-4-801,37.57,38.72,3.01,3.94,0.05,-70.55,94.31,68.85,73.36,59.43
2026-03-12T13:00:26.293Z,IEMAA-IEMA-601-4-801,30.77,22.49,-3.15,2.95,4.71,88.76,-71.15,-66.71,71.40,42.68
2026-03-12T13:00:27.307Z,IEMAA-IEMA-601-4-801,25.74,20.39,-3.35,0.12,4.81,-33.34,77.59,66.51,82.82,97.69
2026-03-12T13:00:28.318Z,IEMAA-IEMA-601-4-801,32.59,28.69,4.53,-2.77,0.31,63.61,41.58,-8.67,86.96,56.38
2026-03-12T13:00:29.331Z,IEMAA-IEMA-601-4-801,22.99,34.66,1.01,-0.59,3.04,-94.99,-29.77,74.09,55.66,30.40
2026-03-12T13:00:30.344Z,IEMAA-IEMA-601-4-801,28.34,35.10,-1.73,1.21,3.15,20.84,-18.21,-96.31,60.32,93.40
2026-03-12T13:00:31.355Z,IEMAA-IEMA-601-4-801,22.00,22.21,-0.52,3.01,-2.80,-67.00,69.36,26.17,79.58,54.86
2026-03-12T13:00:32.367Z,IEMAA-IEMA-601-4-801,35.86,29.08,0.77,-3.36,0.47,57.69,-89.86,-80.91,66.71,58.17
2026-03-12T13:00:33.380Z,IEMAA-IEMA-601-4-801,36.48,35.45,0.26,-1.62,-1.23,-66.27,-55.74,75.96,34.82,39.80
2026-03-12T13:00:34.386Z,IEMAA-IEMA-601-4-801,25.56,28.89,0.05,-0.17,3.77,-50.82,91.18,36.32,56.35,96.29
2026-03-12T13:00:35.393Z,IEMAA-IEMA-601-4-801,30.19,36.35,1.56,-3.95,4.22,63.31,-52.82,15.81,61.83,93.13
2026-03-12T13:00:36.404Z,IEMAA-IEMA-601-4-801,32.39,38.80,-2.28,-4.06,-1.34,-74.99,-34.14,-77.40,52.00,61.38
2026-03-12T13:00:37.418Z,IEMAA-IEMA-601-4-801,28.15,21.42,3.82,1.94,4.76,46.77,-30.18,1.54,41.82,36.73
2026-03-12T13:00:38.423Z,IEMAA-IEMA-601-4-801,33.96,34.76,4.88,-0.42,0.54,43.30,-17.70,-27.22,32.53,71.59
2026-03-12T13:00:39.438Z,IEMAA-IEMA-601-4-801,21.75,36.39,4.03,3.24,-4.08,-54.12,-41.71,-55.98,84.27,84.37
2026-03-12T13:00:40.450Z,IEMAA-IEMA-601-4-801,37.90,27.79,-3.35,3.30,1.24,18.66,10.43,-99.19,75.75,63.06
2026-03-12T13:00:41.463Z,IEMAA-IEMA-601-4-801,27.76,24.86,-1.84,-2.91,-3.99,78.73,28.29,99.94,45.87,52.38
2026-03-12T13:00:42.471Z,IEMAA-IEMA-601-4-801,28.06,36.27,-0.97,-1.90,2.02,79.63,3.63,-6.91,89.52,31.63
2026-03-12T13:00:43.481Z,IEMAA-IEMA-601-4-801,20.56,21.80,-2.37,-1.38,-1.24,34.15,-22.62,-86.46,90.06,67.33
2026-03-12T13:00:44.493Z,IEMAA-IEMA-601-4-801,23.47,33.61,3.40,-0.11,-2.05,48.49,11.40,-2.67,83.04,68.69
2026-03-12T13:00:45.501Z,IEMAA-IEMA-601-4-801,24.02,25.58,-4.25,4.73,-2.85,-77.58,64.22,96.97,65.89,66.48
2026-03-12T13:00:46.516Z,IEMAA-IEMA-601-4-801,25.85,31.56,-4.24,3.14,-0.91,-61.35,13.70,3.70,84.59,51.67
2026-03-12T13:00:47.529Z,IEMAA-IEMA-601-4-801,21.56,34.50,2.85,1.84,4.72,49.42,-44.17,49.88,49.34,61.05
2026-03-12T13:00:48.535Z,IEMAA-IEMA-601-4-801,23.76,29.08,3.83,-4.98,-3.81,42.69,82.41,-50.81,93.52,87.29
2026-03-12T13:00:49.547Z,IEMAA-IEMA-601-4-801,30.21,21.39,-2.91,-2.61,-4.90,8.73,-78.23,25.31,52.18,68.43
2026-03-12T13:00:50.561Z,IEMAA-IEMA-601-4-801,31.07,21.96,-1.48,-4.22,3.53,-65.57,-69.74,66.43,51.53,97.93
2026-03-12T13:00:51.571Z,IEMAA-IEMA-601-4-801,28.32,31.18,-4.90,-1.65,3.81,-17.96,-53.92,41.00,94.80,50.85
2026-03-12T13:00:52.576Z,IEMAA-IEMA-601-4-801,28.82,35.36,2.53,-2.02,2.87,12.08,-61.40,-91.76,41.80,92.19
2026-03-12T13:00:53.590Z,IEMAA-IEMA-601-4-801,31.40,20.93,2.53,-3.91,0.27,-75.11,43.61,-8.32,40.21,82.89
2026-03-12T13:00:54.596Z,IEMAA-IEMA-601-4-801,21.76,36.54,-2.65,2.11,-4.22,52.90,-89.04,-49.63,87.31,77.87
2026-03-12T13:00:55.599Z,IEMAA-IEMA-601-4-801,23.02,28.74,3.93,3.23,-0.85,98.61,3.22,-94.69,91.46,75.78
2026-03-12T13:00:56.608Z,IEMAA-IEMA-601-4-801,21.68,21.98,2.81,-3.05,1.92,-9.89,67.93,35.03,43.33,62.77
2026-03-12T13:00:57.612Z,IEMAA-IEMA-601-4-801,39.26,36.30,-3.02,-3.68,0.83,65.01,39.01,52.39,77.06,84.98
2026-03-12T13:00:58.626Z,IEMAA-IEMA-601-4-801,22.30,39.18,4.00,2.08,-2.29,-42.58,-6.17,71.02,69.20,44.15
2026-03-12T13:00:59.639Z,IEMAA-IEMA-601-4-801,33.16,21.52,-1.48,-1.53,1.23,-95.07,99.77,53.25,64.58,55.09
2026-03-12T13:01:00.652Z,IEMAA-IEMA-601-4-801,26.64,27.27,-0.51,0.34,-0.91,20.44,-38.14,-76.25,75.96,40.03
2026-03-12T13:01:01.654Z,IEMAA-IEMA-601-4-801,23.10,32.92,2.54,-1.25,3.13,-4.53,98.36,7.35,97.22,69.75
2026-03-12T13:01:02.668Z,IEMAA-IEMA-601-4-801,28.47,33.98,0.69,1.29,-4.19,70.92,4.43,80.57,56.15,51.48
2026-03-12T13:01:03.677Z,IEMAA-IEMA-601-4-801,26.99,35.62,0.28,-2.16,-2.35,85.87,48.90,-4.02,46.82,37.22
2026-03-12T13:01:04.690Z,IEMAA-IEMA-601-4-801,36.79,21.74,4.82,3.72,3.67,13.86,-4.60,-75.66,33.21,48.41
2026-03-12T13:01:05.703Z,IEMAA-IEMA-601-4-801,36.34,28.88,-1.72,1.10,-0.19,52.85,-7.43,26.46,93.01,60.59
2026-03-12T13:01:06.702Z,IEMAA-IEMA-601-4-801,28.21,20.14,-4.44,4.04,-1.06,40.35,33.09,-39.54,39.42,39.28
2026-03-12T13:01:07.703Z,IEMAA-IEMA-601-4-801,24.43,29.06,-4.52,-4.75,-1.03,-90.22,-91.32,35.03,77.86,60.60
2026-03-12T13:01:08.716Z,IEMAA-IEMA-601-4-801,25.66,23.69,2.04,3.97,-2.92,6.23,-36.72,38.22,60.51,75.00
2026-03-12T13:01:09.728Z,IEMAA-IEMA-601-4-801,38.53,31.58,-3.55,-2.58,-1.96,-98.93,16.66,81.82,81.51,69.60
2026-03-12T13:01:10.743Z,IEMAA-IEMA-601-4-801,26.94,24.87,-2.10,-1.38,-3.80,-68.34,45.43,17.64,43.10,81.68
2026-03-12T13:01:11.744Z,IEMAA-IEMA-601-4-801,30.14,27.52,2.28,-0.53,4.91,6.30,65.46,29.29,60.69,33.46
2026-03-12T13:01:12.757Z,IEMAA-IEMA-601-4-801,33.42,22.64,-3.21,-1.89,2.85,90.20,63.92,96.02,67.13,43.99
2026-03-12T13:01:13.760Z,IEMAA-IEMA-601-4-801,36.64,39.92,-3.33,-4.21,2.96,-62.65,29.05,68.71,48.36,61.87
2026-03-12T13:01:14.773Z,IEMAA-IEMA-601-4-801,32.85,35.89,-1.90,2.73,0.53,-68.33,66.16,-82.45,92.27,58.65
2026-03-12T13:01:15.773Z,IEMAA-IEMA-601-4-801,20.47,24.27,-2.70,-4.42,1.69,73.39,51.24,73.43,66.89,33.02
2026-03-12T13:01:16.785Z,IEMAA-IEMA-601-4-801,28.63,24.01,0.36,-3.82,3.03,-62.66,-53.88,-87.38,70.55,91.02
2026-03-12T13:01:17.790Z,IEMAA-IEMA-601-4-801,31.73,31.37,-1.18,2.28,4.31,81.39,-40.38,-74.88,35.60,36.32
2026-03-12T13:01:18.796Z,IEMAA-IEMA-601-4-801,21.35,23.07,1.14,1.45,4.02,-15.54,88.74,31.60,33.31,86.84
2026-03-12T13:01:19.803Z,IEMAA-IEMA-601-4-801,33.35,31.28,-2.81,1.29,-4.98,58.60,54.27,-96.28,87.52,78.26
2026-03-12T13:01:20.810Z,IEMAA-IEMA-601-4-801,20.69,38.16,-3.43,-1.04,-2.98,-18.26,-18.45,81.49,79.89,37.80
2026-03-12T13:01:21.819Z,IEMAA-IEMA-601-4-801,21.61,24.39,-1.72,-1.09,2.67,-22.22,-84.29,42.08,99.07,72.67
2026-03-12T13:01:22.831Z,IEMAA-IEMA-601-4-801,32.37,35.19,-4.59,2.07,-0.36,98.92,-30.22,13.22,33.76,70.63
2026-03-12T13:01:23.840Z,IEMAA-IEMA-601-4-801,29.49,37.05,-4.46,-2.68,-3.79,-11.60,-42.82,56.85,77.34,89.98
2026-03-12T13:01:24.852Z,IEMAA-IEMA-601-4-801,26.21,28.65,-3.52,1.20,3.17,-47.13,66.88,7.27,67.95,68.84
2026-03-12T13:01:25.862Z,IEMAA-IEMA-601-4-801,29.56,24.84,1.03,2.27,3.71,53.56,-95.57,-74.00,81.45,98.16
2026-03-12T13:01:26.877Z,IEMAA-IEMA-601-4-801,30.65,28.43,-4.72,0.10,2.96,33.93,-65.58,64.41,97.45,52.20
2026-03-12T13:01:27.880Z,IEMAA-IEMA-601-4-801,23.14,30.85,-3.13,-1.50,1.56,52.60,14.98,62.91,51.60,53.29
2026-03-12T13:01:28.893Z,IEMAA-IEMA-601-4-801,36.83,20.43,-1.71,3.68,-2.36,-42.25,-85.29,15.95,33.95,71.48
2026-03-12T13:01:29.896Z,IEMAA-IEMA-601-4-801,34.81,35.52,4.41,1.46,2.53,-83.16,7.66,-26.33,88.67,39.58
2026-03-12T13:01:30.911Z,IEMAA-IEMA-601-4-801,20.02,24.10,0.32,-3.24,1.85,8.81,92.04,-53.00,40.94,45.35
2026-03-12T13:01:31.910Z,IEMAA-IEMA-601-4-801,23.18,29.69,4.13,4.07,3.19,34.72,-0.57,-47.58,50.30,94.73
2026-03-12T13:01:32.922Z,IEMAA-IEMA-601-4-801,37.64,38.85,3.17,1.44,-3.60,-97.12,-20.27,19.26,82.37,54.61
2026-03-12T13:01:33.928Z,IEMAA-IEMA-601-4-801,24.60,27.88,-3.14,4.92,-0.53,-8.55,93.90,64.79,53.30,53.05
2026-03-12T13:01:34.940Z,IEMAA-IEMA-601-4-801,26.91,23.60,0.17,2.87,-4.17,-98.61,63.71,-29.07,32.12,57.52
2026-03-12T13:01:35.944Z,IEMAA-IEMA-601-4-801,33.47,20.76,-3.16,-4.13,2.96,-71.38,2.67,-96.48,45.46,56.93
2026-03-12T13:01:36.953Z,IEMAA-IEMA-601-4-801,20.41,35.03,-4.81,-0.61,1.93,27.41,-92.95,-0.28,40.81,74.15
2026-03-12T13:01:37.958Z,IEMAA-IEMA-601-4-801,31.29,36.94,1.13,-0.96,0.12,-79.45,-99.38,-50.08,59.77,66.93
2026-03-12T13:01:38.958Z,IEMAA-IEMA-601-4-801,23.13,21.98,1.67,4.90,2.33,-90.64,-64.07,-82.08,70.05,46.21
2026-03-12T13:01:39.959Z,IEMAA-IEMA-601-4-801,31.92,28.70,-1.82,-2.73,4.27,25.67,-47.65,-23.18,61.39,51.69
2026-03-12T13:01:40.971Z,IEMAA-IEMA-601-4-801,23.45,32.83,-0.37,-1.25,-0.68,-61.86,13.51,43.02,99.24,31.21
2026-03-12T13:01:41.984Z,IEMAA-IEMA-601-4-801,35.43,23.68,-3.14,-2.15,2.06,77.93,-21.37,-62.45,45.87,61.89
2026-03-12T13:01:42.998Z,IEMAA-IEMA-601-4-801,34.61,39.94,-4.19,-3.15,2.55,89.48,37.83,-47.51,90.12,58.88
2026-03-12T13:01:44.005Z,IEMAA-IEMA-601-4-801,28.11,35.14,-4.70,4.47,-2.90,99.98,3.67,99.67,97.58,72.29
2026-03-12T13:01:45.013Z,IEMAA-IEMA-601-4-801,29.08,26.59,2.51,-2.23,4.35,28.02,2.74,69.85,76.79,45.55
2026-03-12T13:01:46.017Z,IEMAA-IEMA-601-4-801,33.26,35.15,-4.61,-3.54,-0.67,79.71,8.99,23.92,72.44,96.17
2026-03-12T13:01:47.022Z,IEMAA-IEMA-601-4-801,33.45,24.20,3.73,3.67,-0.73,-59.14,89.81,-92.62,70.96,96.73
2026-03-12T13:01:48.031Z,IEMAA-IEMA-601-4-801,35.61,20.37,-1.86,-2.26,-4.61,76.82,-63.00,-66.55,75.42,42.74
2026-03-12T13:01:49.039Z,IEMAA-IEMA-601-4-801,22.26,21.77,4.20,4.05,0.67,51.15,87.05,88.11,45.66,56.60
2026-03-12T13:01:50.049Z,IEMAA-IEMA-601-4-801,33.33,34.94,0.63,3.08,-4.46,32.58,-70.11,-64.61,77.23,68.37
