timestamp,device_id,temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,microphone_one,microphone_two
2026-03-12T12:59:13.709Z,IEMAA-IEMA-601-4-802,24.39,38.92,1.10,-1.38,0.71,-35.01,-49.45,-66.55,41.22,90.52
2026-03-12T12:59:14.722Z,IEMAA-IEMA-601-4-802,32.57,23.08,-4.81,-1.43,2.39,76.53,10.90,38.09,70.73,89.96
2026-03-12T12:59:15.725Z,IEMAA-IEMA-601-4-802,29.34,20.51,-2.72,0.94,3.68,-35.04,-45.22,83.47,65.13,97.80
2026-03-12T12:59:16.730Z,IEMAA-IEMA-601-4-802,31.19,38.48,-0.78,-4.38,3.26,-37.82,51.84,91.17,89.75,62.99
2026-03-12T12:59:17.736Z,IEMAA-IEMA-601-4-802,35.66,29.56,3.38,-1.93,-3.49,36.59,44.05,-93.62,37.25,42.68
2026-03-12T12:59:18.743Z,IEMAA-IEMA-601-4-802,24.32,34.13,2.21,2.03,3.31,89.95,47.25,19.95,81.27,82.47
2026-03-12T12:59:19.745Z,IEMAA-IEMA-601-4-802,23.63,23.10,4.90,-4.14,1.15,-30.19,-93.53,-11.34,51.21,48.76
2026-03-12T12:59:20.747Z,IEMAA-IEMA-601-4-802,33.40,38.46,-3.02,-1.75,-3.79,26.79,-48.78,92.53,35.64,70.15
2026-03-12T12:59:21.759Z,IEMAA-IEMA-601-4-802,38.91,23.80,-3.09,4.73,-4.66,-48.02,73.01,24.46,31.50,47.11
2026-03-12T12:59:22.768Z,IEMAA-IEMA-601-4-802,36.74,29.81,-2.55,3.36,2.69,-80.32,-50.11,22.44,65.83,65.80
2026-03-12T12:59:23.771Z,IEMAA-IEMA-601-4-802,25.48,28.74,-3.48,4.74,0.94,32.06,20.65,-70.47,52.00,83.75
2026-03-12T12:59:24.777Z,IEMAA-IEMA-601-4-802,25.03,30.96,2.36,1.51,3.11,76.54,8.64,67.62,96.95,66.05
2026-03-12T12:59:25.785Z,IEMAA-IEMA-601-4-802,35.75,34.18,-4.69,0.31,-3.44,13.55,-81.18,-12.55,62.95,82.77
2026-03-12T12:59:26.791Z,IEMAA-IEMA-601-4-802,39.05,34.72,1.87,0.73,1.15,-10.76,-74.88,17.62,55.84,60.29
2026-03-12T12:59:27.801Z,IEMAA-IEMA-601-4-802,26.90,25.69,2.29,1.24,-3.99,49.91,-52.16,29.38,92.87,72.90
2026-03-12T12:59:28.816Z,IEMAA-IEMA-601-4-802,24.10,36.02,0.07,-4.93,-3.07,-64.69,-33.21,78.31,85.30,55.71
2026-03-12T12:59:29.818Z,IEMAA-IEMA-601-4-802,23.25,35.91,2.98,-4.87,-1.94,71.26,-57.43,32.64,67.04,51.13
2026-03-12T12:59:30.828Z,IEMAA-IEMA-601-4-802,32.03,34.87,-2.56,2.63,-3.28,17.19,-79.11,-60.84,86.88,60.41
2026-03-12T12:59:31.835Z,IEMAA-IEMA-601-4-802,38.52,20.45,0.06,-3.41,2.02,-77.73,25.80,-20.41,96.13,35.75
2026-03-12T12:59:32.841Z,IEMAA-IEMA-601-4-802,32.53,25.15,3.27,-1.75,-0.41,-78.81,-76.37,-52.50,49.30,65.76
2026-03-12T12:59:33.850Z,IEMAA-IEMA-601-4-802,34.94,34.32,1.16,0.75,3.19,80.06,-29.23,11.04,68.21,47.95
2026-03-12T12:59:34.852Z,IEMAA-IEMA-601-4-802,20.92,30.21,4.30,1.14,0.87,-56.88,-79.37,-12.64,82.75,65.59
2026-03-12T12:59:35.861Z,IEMAA-IEMA-601-4-802,36.43,22.09,1.03,-3.24,-2.65,29.02,-2.85,98.16,82.74,99.26
2026-03-12T12:59:36.872Z,IEMAA-IEMA-601-4-802,33.13,35.80,-2.25,-3.48,1.99,47.84,-33.68,41.37,86.11,85.94
2026-03-12T12:59:37.879Z,IEMAA-IEMA-601-4-802,34.19,34.00,2.34,1.98,1.35,32.25,-72.01,-24.96,82.33,48.71
2026-03-12T12:59:38.888Z,IEMAA-IEMA-601-4-802,39.96,32.59,-1.80,0.90,-0.66,-64.23,41.17,66.40,94.63,85.30
2026-03-12T12:59:39.896Z,IEMAA-IEMA-601-4-802,28.87,32.21,-0.47,-2.41,-0.05,46.79,81.51,17.70,68.82,78.19
2026-03-12T12:59:40.910Z,IEMAA-IEMA-601-4-802,23.69,25.08,-2.27,-1.57,-0.18,-88.78,60.49,-34.45,47.84,38.96
2026-03-12T12:59:41.921Z,IEMAA-IEMA-601-4-802,35.83,31.79,2.22,0.50,3.33,-58.40,76.48,0.28,63.56,75.68
2026-03-12T12:59:42.930Z,IEMAA-IEMA-601-4-802,38.19,21.22,1.93,0.83,0.46,-85.91,37.57,-45.08,91.87,94.97
2026-03-12T12:59:43.941Z,IEMAA-IEMA-601-4-802,20.01,20.59,-0.79,-0.88,4.23,-67.00,70.57,-78.57,41.93,42.50
2026-03-12T12:59:44.955Z,IEMAA-IEMA-601-4-802,29.92,26.40,-0.29,-3.21,-4.64,-97.19,25.03,37.91,43.79,61.69
2026-03-12T12:59:45.969Z,IEMAA-IEMA-601-4-802,30.83,28.42,0.71,2.32,-2.89,37.73,16.28,37.24,96.06,61.51
2026-03-12T12:59:46.980Z,IEMAA-IEMA-601-4-802,34.89,27.09,0.24,-3.96,-2.98,82.79,20.80,-85.79,59.60,57.03
2026-03-12T12:59:47.991Z,IEMAA-IEMA-601-4-802,36.14,30.33,-4.15,3.35,-3.78,94.34,-35.18,-5.00,83.90,41.56
2026-03-12T12:59:49.005Z,IEMAA-IEMA-601-4-802,35.52,37.67,-3.26,-3.21,3.29,81.23,15.41,-32.39,52.80,82.68
2026-03-12T12:59:50.016Z,IEMAA-IEMA-601-4-802,35.23,20.61,4.19,-0.15,-0.83,-2.03,-97.80,29.41,41.21,83.10
2026-03-12T12:59:51.023Z,IEMAA-IEMA-601-4-802,22.59,34.74,-3.91,-4.64,4.27,-35.27,22.20,-32.57,85.79,89.01
2026-03-12T12:59:52.030Z,IEMAA-IEMA-601-4-802,34.63,23.78,-4.34,4.60,1.38,-18.51,28.78,5.65,53.31,49.61
2026-03-12T12:59:53.036Z,IEMAA-IEMA-601-4-802,25.39,36.19,-4.68,3.46,4.69,41.12,94.04,-75.82,93.72,76.60
2026-03-12T12:59:54.039Z,IEMAA-IEMA-601-4-802,27.44,26.98,4.88,-2.89,-0.29,-12.88,76.39,-45.67,59.21,69.72
2026-03-12T12:59:55.049Z,IEMAA-IEMA-601-4-802,28.61,38.47,-3.97,-0.48,4.21,49.41,-92.47,-45.52,83.50,97.88
2026-03-12T12:59:56.053Z,IEMAA-IEMA-601-4-802,30.05,24.45,-2.38,-1.03,0.19,70.87,-29.09,7.15,93.08,89.55
2026-03-12T12:59:57.068Z,IEMAA-IEMA-601-4-802,26.74,33.09,-3.80,1.00,0.65,6.49,9.45,51.60,99.45,41.81
2026-03-12T12:59:58.067Z,IEMAA-IEMA-601-4-802,24.72,30.98,1.40,0.75,-3.03,-8.87,-75.71,-7.14,86.96,92.17
2026-03-12T12:59:59.078Z,IEMAA-IEMA-601-4-802,38.79,39.11,-0.95,-2.74,-3.50,-55.19,4.67,-80.12,64.26,55.29
2026-03-12T13:00:00.079Z,IEMAA-IEMA-601-4-802,31.58,34.82,-3.72,-0.42,-3.86,-85.44,-25.44,-27.01,53.56,59.88
2026-03-12T13:00:01.079Z,IEMAA-IEMA-601-4-802,30.82,24.97,2.90,2.21,2.02,48.78,-52.39,93.73,41.06,59.56
2026-03-12T13:00:02.088Z,IEMAA-IEMA-601-4-802,25.36,29.45,-3.80,1.57,-2.43,22.59,-38.14,40.35,57.89,39.64
2026-03-12T13:00:03.090Z,IEMAA-IEMA-601-4-802,32.27,20.21,-4.97,4.51,-2.48,-94.40,-48.57,48.21,72.62,73.34
2026-03-12T13:00:04.100Z,IEMAA-IEMA-601-4-802,39.53,27.28,4.49,0.10,1.37,67.60,98.68,-10.11,93.28,81.84
2026-03-12T13:00:05.110Z,IEMAA-IEMA-601-4-802,38.22,32.06,-2.87,-4.42,-1.34,-13.44,-91.17,31.60,71.79,47.36
2026-03-12T13:00:06.110Z,IEMAA-IEMA-601-4-802,33.29,35.34,-0.81,4.44,-1.82,2.72,2.11,65.01,96.52,88.87
2026-03-12T13:00:07.121Z,IEMAA-IEMA-601-4-802,21.67,22.24,4.78,-1.36,1.89,-34.24,88.79,-74.74,96.53,68.49
2026-03-12T13:00:08.132Z,IEMAA-IEMA-601-4-802,21.88,20.04,1.17,0.21,0.36,30.59,-65.14,4.62,35.91,47.96
2026-03-12T13:00:09.138Z,IEMAA-IEMA-601-4-802,25.84,25.29,-1.42,-0.29,3.74,-29.22,-70.37,-64.48,38.50,72.93
2026-03-12T13:00:10.142Z,IEMAA-IEMA-601-4-802,38.17,37.59,-3.04,4.96,-1.24,86.78,41.97,89.85,76.85,48.95
2026-03-12T13:00:11.153Z,IEMAA-IEMA-601-4-802,29.93,23.62,-3.37,-3.08,-3.46,-11.57,-19.07,-50.22,36.04,94.69
2026-03-12T13:00:12.161Z,IEMAA-IEMA-601-4-802,33.21,29.86,0.77,3.20,3.37,56.34,-10.42,-41.71,75.33,30.02
2026-03-12T13:00:13.174Z,IEMAA-IEMA-601-4-802,33.35,25.84,-0.45,-2.43,3.34,18.51,1.40,-51.78,93.62,96.81
2026-03-12T13:00:14.174Z,IEMAA-IEMA-601-4-802,39.74,27.99,-1.01,-1.61,4.63,-63.82,-95.23,-19.34,68.55,30.73
2026-03-12T13:00:15.184Z,IEMAA-IEMA-601-4-802,20.58,23.94,-2.30,-0.36,1.68,88.29,-12.15,-85.47,76.14,44.53
2026-03-12T13:00:16.194Z,IEMAA-IEMA-601-4-802,27.12,28.12,2.87,-0.86,-2.70,-50.19,-87.84,-49.42,84.20,64.11
2026-03-12T13:00:17.206Z,IEMAA-IEMA-601-4-802,34.71,34.89,2.54,-0.92,0.90,38.53,41.98,-93.92,48.65,73.98
2026-03-12T13:00:18.206Z,IEMAA-IEMA-601-4-802,20.00,35.33,3.98,-3.32,1.60,-71.72,37.21,-1.71,47.78,99.42
2026-03-12T13:00:19.211Z,IEMAA-IEMA-601-4-802,25.04,31.35,-3.86,4.09,2.80,-10.22,21.26,45.13,95.27,92.64
2026-03-12T13:00:20.224Z,IEMAA-IEMA-601-4-802,27.33,31.06,-4.44,-0.66,1.79,79.20,14.08,33.14,96.11,66.77
2026-03-12T13:00:21.238Z,IEMAA-IEMA-601-4-802,22.52,30.19,-0.01,4.86,-3.37,3.84,46.47,-43.76,40.76,62.36
2026-03-12T13:00:22.249Z,IEMAA-IEMA-601-4-802,31.70,39.39,2.25,-0.19,-3.53,76.55,58.92,6.13,31.87,36.88
2026-03-12T13:00:23.262Z,IEMAA-IEMA-601-4-802,29.75,39.02,1.84,0.57,-2.83,-10.23,88.40,33.25,36.54,38.07
2026-03-12T13:00:24.276Z,IEMAA-IEMA-601-4-802,31.75,27.33,-0.03,0.35,-3.93,51.30,39.24,-26.90,73.91,73.63
2026-03-12T13:00:25.286Z,IEMAA-IEMA-601-4-802,33.02,27.71,-1.02,-4.81,1.88,31.15,-33.92,-63.21,39.09,59.29
2026-03-12T13:00:26.294Z,IEMAA-IEMA-601-4-802,31.87,28.19,-0.91,-2.74,-1.03,-48.99,-74.13,-88.33,72.77,92.80
2026-03-12T13:00:27.308Z,IEMAA-IEMA-601-4-802,20.90,24.31,-3.83,1.57,1.48,-21.63,54.46,41.17,75.85,53.52
2026-03-12T13:00:28.319Z,IEMAA-IEMA-601-4-802,26.98,22.00,1.10,4.61,-3.62,-15.94,69.61,-45.34,90.36,75.79
2026-03-12T13:00:29.332Z,IEMAA-IEMA-601-4-802,32.40,36.06,1.20,-1.71,-2.24,7.81,71.34,32.20,98.80,97.01
2026-03-12T13:00:30.354Z,IEMAA-IEMA-601-4-802,22.63,29.13,-1.62,1.57,-3.49,96.63,30.92,50.54,45.66,31.33
2026-03-12T13:00:31.356Z,IEMAA-IEMA-601-4-802,25.53,23.71,-2.23,2.29,4.43,-33.62,38.67,-20.43,68.64,36.65
2026-03-12T13:00:32.367Z,IEMAA-IEMA-601-4-802,33.45,20.38,2.79,1.55,-2.72,-65.04,-62.20,44.40,40.24,30.55
2026-03-12T13:00:33.381Z,IEMAA-IEMA-601-4-802,35.98,34.92,2.23,-4.52,4.24,-4.80,-30.90,2.81,47.26,72.21
2026-03-12T13:00:34.387Z,IEMAA-IEMA-601-4-802,28.92,23.89,-0.89,-4.86,1.66,-58.34,-13.51,80.21,49.96,94.07
2026-03-12T13:00:35.394Z,IEMAA-IEMA-601-4-802,38.02,30.22,1.69,3.32,-0.07,74.84,-74.68,3.33,97.50,73.37
2026-03-12T13:00:36.406Z,IEMAA-IEMA-601-4-802,28.68,38.17,-3.30,0.16,2.28,-67.34,11.73,-57.77,31.60,66.94
2026-03-12T13:00:37.419Z,IEMAA-IEMA-601-4-802,36.40,38.12,-0.93,0.88,-0.41,65.59,-19.69,65.72,55.95,82.50
2026-03-12T13:00:38.424Z,IEMAA-IEMA-601-4-802,23.74,32.00,-3.54,-3.84,3.51,-27.06,-54.30,91.20,52.07,97.00
2026-03-12T13:00:39.439Z,IEMAA-IEMA-601-4-802,22.99,26.84,-1.47,-0.23,2.16,64.42,-94.19,-46.95,48.41,47.43
2026-03-12T13:00:40.452Z,IEMAA-IEMA-601-4-802,30.99,22.90,1.08,-3.94,-2.82,28.40,28.64,-12.63,61.47,40.73
2026-03-12T13:00:41.464Z,IEMAA-IEMA-601-4-802,30.36,35.67,-0.92,3.50,2.44,-57.76,20.56,61.76,78.66,40.75
2026-03-12T13:00:42.472Z,IEMAA-IEMA-601-4-802,39.67,24.44,0.47,2.51,-2.55,-57.36,-35.05,65.78,33.75,68.69
2026-03-12T13:00:43.481Z,IEMAA-IEMA-601-4-802,21.25,31.90,-1.28,4.36,2.84,56.00,6.61,-48.60,70.94,74.60
2026-03-12T13:00:44.498Z,IEMAA-IEMA-601-4-802,31.86,20.78,2.13,-0.57,4.20,-49.30,-34.11,84.11,55.38,89.85
2026-03-12T13:00:45.502Z,IEMAA-IEMA-601-4-802,37.00,30.10,3.66,4.02,1.08,12.32,-23.60,-14.56,80.59,42.75
2026-03-12T13:00:46.517Z,IEMAA-IEMA-601-4-802,21.32,24.69,-3.17,-4.62,2.94,55.49,-91.45,-54.81,48.84,73.24
2026-03-12T13:00:47.530Z,IEMAA-IEMA-601-4-802,37.31,22.88,2.61,-3.29,0.99,-54.20,24.75,38.32,69.32,68.41
2026-03-12T13:00:48.537Z,IEMAA-IEMA-601-4-802,29.84,36.61,-4.13,0.21,-0.98,88.95,70.91,62.39,79.63,31.47
2026-03-12T13:00:49.548Z,IEMAA-IEMA-601-4-802,30.90,25.29,-3.66,-4.09,-2.92,-79.80,39.63,-22.63,61.66,55.02
2026-03-12T13:00:50.561Z,IEMAA-IEMA-601-4-802,20.90,34.38,-0.46,3.89,-0.52,75.39,-83.00,35.14,97.23,41.23
2026-03-12T13:00:51.573Z,IEMAA-IEMA-601-4-802,28.05,29.40,1.69,-1.92,-1.19,45.42,-41.25,66.96,51.91,36.83
2026-03-12T13:00:52.578Z,IEMAA-IEMA-601-4-802,21.72,36.24,3.31,-2.94,3.46,19.94,55.13,-82.78,46.17,75.79
2026-03-12T13:00:53.591Z,IEMAA-IEMA-601-4-802,36.19,32.86,-4.06,0.78,3.75,8.50,-20.47,23.76,97.94,84.05
2026-03-12T13:00:54.601Z,IEMAA-IEMA-601-4-802,24.00,31.81,2.77,3.38,-3.46,35.67,58.63,21.99,73.61,56.39
2026-03-12T13:00:55.599Z,IEMAA-IEMA-601-4-802,34.86,25.29,1.47,1.46,3.20,-29.38,73.01,-63.31,97.55,54.16
2026-03-12T13:00:56.611Z,IEMAA-IEMA-601-4-802,37.44,35.59,3.65,-3.48,3.15,-37.67,-45.93,-10.42,47.04,95.12
2026-03-12T13:00:57.616Z,IEMAA-IEMA-601-4-802,20.49,21.45,1.33,-4.85,-3.37,95.23,-63.12,30.93,75.59,86.51
2026-03-12T13:00:58.627Z,IEMAA-IEMA-601-4-802,33.43,28.30,-2.25,-1.30,0.39,79.73,58.29,5.71,81.25,96.89
2026-03-12T13:00:59.640Z,IEMAA-IEMA-601-4-802,22.97,25.85,-1.93,-0.38,-0.05,-44.37,10.49,67.41,63.32,70.96
2026-03-12T13:01:00.653Z,IEMAA-IEMA-601-4-802,34.04,22.09,1.12,-3.11,-0.81,-94.49,-27.80,81.31,97.85,49.93
2026-03-12T13:01:01.656Z,IEMAA-IEMA-601-4-802,33.59,26.91,-3.79,-0.28,4.29,-85.63,43.24,66.51,63.97,63.53
2026-03-12T13:01:02.669Z,IEMAA-IEMA-601-4-802,27.90,24.31,-2.50,-3.53,-0.26,-11.44,68.62,65.27,92.59,31.89
2026-03-12T13:01:03.678Z,IEMAA-IEMA-601-4-802,37.17,34.81,2.97,4.40,-2.57,15.67,63.36,-84.59,97.92,65.95
2026-03-12T13:01:04.693Z,IEMAA-IEMA-601-4-802,29.30,21.31,-4.75,-2.53,0.17,-64.25,-51.10,82.62,37.92,49.99
2026-03-12T13:01:05.704Z,IEMAA-IEMA-601-4-802,33.90,23.04,4.82,-3.01,1.56,94.22,28.46,-65.45,91.74,94.80
2026-03-12T13:01:06.703Z,IEMAA-IEMA-601-4-802,33.08,25.07,3.69,3.00,-0.29,-84.75,-36.25,-68.47,57.24,98.37
2026-03-12T13:01:07.705Z,IEMAA-IEMA-601-4-802,22.66,20.09,0.93,1.64,-2.23,-37.51,67.81,-23.64,53.68,76.20
2026-03-12T13:01:08.720Z,IEMAA-IEMA-601-4-802,30.70,36.21,-0.88,-0.21,-3.49,45.86,-42.25,-38.03,60.22,98.51
2026-03-12T13:01:09.729Z,IEMAA-IEMA-601-4-802,27.76,37.41,-3.73,-4.89,4.51,-95.11,88.90,-58.51,85.69,51.48
2026-03-12T13:01:10.744Z,IEMAA-IEMA-601-4-802,23.40,22.34,2.69,1.00,2.35,99.70,16.37,-82.92,35.82,77.88
2026-03-12T13:01:11.745Z,IEMAA-IEMA-601-4-802,30.93,29.06,3.59,0.82,3.99,-64.46,-64.84,39.51,91.76,67.61
2026-03-12T13:01:12.757Z,IEMAA-IEMA-601-4-802,37.04,34.90,-3.76,-4.56,-4.79,-11.44,91.45,99.24,59.91,31.80
2026-03-12T13:01:13.761Z,IEMAA-IEMA-601-4-802,36.58,32.90,0.46,-3.31,1.49,20.41,88.11,-91.12,82.21,98.07
2026-03-12T13:01:14.774Z,IEMAA-IEMA-601-4-802,37.17,33.59,-0.24,-0.33,1.43,-68.07,21.79,20.22,91.10,32.61
2026-03-12T13:01:15.774Z,IEMAA-IEMA-601-4-802,23.39,30.18,0.28,3.79,2.66,45.15,86.34,-5.64,48.93,54.72
2026-03-12T13:01:16.786Z,IEMAA-IEMA-601-4-802,31.79,33.79,1.51,0.01,-4.88,-43.15,-85.68,40.77,99.81,69.44
2026-03-12T13:01:17.791Z,IEMAA-IEMA-601-4-802,38.72,20.52,1.04,-1.74,0.76,-61.32,-13.39,24.55,85.19,33.99
2026-03-12T13:01:18.797Z,IEMAA-IEMA-601-4-802,24.03,36.44,0.53,-4.12,0.00,-82.37,-46.71,95.40,45.57,47.59
2026-03-12T13:01:19.803Z,IEMAA-IEMA-601-4-802,21.33,39.58,0.34,2.11,3.40,-73.91,-47.88,-54.98,99.03,65.14
2026-03-12T13:01:20.811Z,IEMAA-IEMA-601-4-802,38.86,32.91,-3.14,-2.98,-3.58,-98.99,7.26,58.12,42.77,90.91
2026-03-12T13:01:21.821Z,IEMAA-IEMA-601-4-802,32.50,24.04,2.21,-4.62,4.12,-84.15,14.48,-97.50,99.23,90.82
2026-03-12T13:01:22.832Z,IEMAA-IEMA-601-4-802,30.57,24.66,-0.55,-1.07,-3.61,45.95,-29.63,-59.51,63.62,56.45
2026-03-12T13:01:23.841Z,IEMAA-IEMA-601-4-802,35.64,33.97,3.52,3.81,2.29,89.57,-71.05,89.68,57.64,82.39
2026-03-12T13:01:24.852Z,IEMAA-IEMA-601-4-802,31.67,33.85,-1.52,3.27,-1.84,62.81,-17.24,-44.75,50.17,36.87
2026-03-12T13:01:25.864Z,IEMAA-IEMA-601-4-802,27.61,21.73,-0.17,-4.76,0.00,-86.63,95.21,-83.62,95.98,47.20
2026-03-12T13:01:26.878Z,IEMAA-IEMA-601-4-802,35.08,22.98,-3.72,4.89,-4.14,-54.86,-74.11,-23.61,36.60,32.98
2026-03-12T13:01:27.881Z,IEMAA-IEMA-601-4-802,32.56,39.27,-3.29,2.74,2.58,40.23,85.58,20.36,80.63,34.48
2026-03-12T13:01:28.896Z,IEMAA-IEMA-601-4-802,34.32,25.60,4.71,-4.26,-2.77,28.11,92.79,-4.22,54.44,30.07
2026-03-12T13:01:29.898Z,IEMAA-IEMA-601-4-802,24.38,24.98,-1.35,-4.29,0.72,-3.87,-13.13,67.53,72.62,64.62
2026-03-12T13:01:30.915Z,IEMAA-IEMA-601-4-802,38.08,37.91,-1.64,3.15,0.84,-2.39,-17.85,-96.99,97.67,38.49
2026-03-12T13:01:31.911Z,IEMAA-IEMA-601-4-802,23.11,33.57,1.66,-0.62,-3.39,13.43,-17.32,-59.43,86.31,54.49
2026-03-12T13:01:32.925Z,IEMAA-IEMA-601-4-802,38.42,30.03,3.50,-2.67,-1.71,-92.32,61.66,-95.55,94.23,43.79
2026-03-12T13:01:33.929Z,IEMAA-IEMA-601-4-802,27.97,20.06,-3.59,-2.90,-4.71,69.44,-6.51,25.09,69.61,70.48
2026-03-12T13:01:34.942Z,IEMAA-IEMA-601-4-802,26.37,39.35,-3.11,1.34,4.40,81.26,-69.49,-79.48,68.53,69.12
2026-03-12T13:01:35.945Z,IEMAA-IEMA-601-4-802,21.51,33.57,-0.58,0.50,-4.86,77.30,98.64,-92.68,34.45,48.08
2026-03-12T13:01:36.954Z,IEMAA-IEMA-601-4-802,36.12,31.64,-3.31,-4.56,2.60,6.62,-34.38,-66.27,69.13,46.90
2026-03-12T13:01:37.959Z,IEMAA-IEMA-601-4-802,37.70,34.22,2.69,-0.20,-2.97,-71.67,-50.96,40.85,70.97,96.28
2026-03-12T13:01:38.959Z,IEMAA-IEMA-601-4-802,29.52,27.00,-2.94,-3.77,-1.75,-9.94,79.79,-57.49,79.63,71.93
2026-03-12T13:01:39.960Z,IEMAA-IEMA-601-4-802,27.33,28.65,3.50,3.76,2.54,24.96,56.89,-62.34,41.18,47.22
2026-03-12T13:01:40.972Z,IEMAA-IEMA-601-4-802,36.28,24.69,-3.32,0.66,0.28,-65.41,-7.16,96.32,89.03,86.96
2026-03-12T13:01:41.985Z,IEMAA-IEMA-601-4-802,21.19,20.38,1.84,-1.52,-1.48,-57.23,-13.17,14.27,75.37,70.67
2026-03-12T13:01:42.999Z,IEMAA-IEMA-601-4-802,33.44,34.65,-4.03,-1.58,0.84,-69.86,19.75,38.11,36.99,41.96
2026-03-12T13:01:44.006Z,IEMAA-IEMA-601-4-802,22.48,32.31,4.54,-0.31,1.84,83.84,-94.10,-83.69,87.87,57.98
2026-03-12T13:01:45.016Z,IEMAA-IEMA-601-4-802,23.95,27.71,4.15,-3.62,0.80,63.72,14.22,-9.00,96.74,62.92
2026-03-12T13:01:46.018Z,IEMAA-IEMA-601-4-802,30.28,36.55,-0.35,-4.19,1.84,-92.30,-90.96,4.24,93.60,93.53
2026-03-12T13:01:47.022Z,IEMAA-IEMA-601-4-802,36.29,24.18,2.65,-3.68,3.65,-17.09,78.12,44.36,58.48,97.31
2026-03-12T13:01:48.032Z,IEMAA-IEMA-601-4-802,29.46,32.32,3.08,4.79,3.62,-23.06,-46.01,-98.52,60.37,42.01
2026-03-12T13:01:49.040Z,IEMAA-IEMA-601-4-802,35.35,37.75,-3.98,2.67,2.41,-1.76,13.86,97.37,91.04,30.56
2026-03-12T13:01:50.050Z,IEMAA-IEMA-601-4-802,27.48,24.48,1.06,-2.95,-2.42,-5.46,16.54,-1.24,78.36,69.91
