timestamp,device_id,temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,microphone_one,microphone_two
2026-03-13T13:17:36.655Z,IEMA-601-4-005,45.82,57.5,-0.803,-0.235,1.61,-79.77,-67.32,-97.78,1769,2937
2026-03-13T13:18:06.658Z,IEMA-601-4-005,41.38,35.61,1.424,-0.37,0.17,-3.21,-86.56,94.88,269,2395
2026-03-13T13:19:06.665Z,IEMA-601-4-005,32.24,47.97,1.32,1.76,1.074,24.89,62.66,58.33,2141,2793
2026-03-13T13:19:36.667Z,IEMA-601-4-005,51.68,46.24,0.627,0.206,0.282,-99.28,-68.26,-32.83,125,1109
2026-03-13T13:20:06.675Z,IEMA-601-4-005,58.84,56.52,-0.13,-0.195,-0.803,34.74,77.21,67.79,2934,3981
2026-03-13T13:20:36.667Z,IEMA-601-4-005,46.73,57.72,0.153,-1.706,1.655,-34.19,-15.55,81.68,3235,2859
2026-03-13T13:21:06.681Z,IEMA-601-4-005,55.18,31.61,1.287,1.224,-1.764,4.82,-58.48,1.95,3386,2912
2026-03-13T13:21:36.674Z,IEMA-601-4-005,52.67,35.11,1.267,-1.471,1.667,31.4,-78.37,96.47,3423,638
2026-03-13T13:22:06.686Z,IEMA-601-4-005,35.56,38.63,-1.758,0.836,0.372,38.58,-49.96,-6.64,2457,1178
2026-03-13T13:23:06.645Z,IEMA-601-4-005,39.21,34.61,-1.126,0.651,-1.516,-87.29,42.77,-25.99,1912,3296
2026-03-13T13:23:36.697Z,IEMA-601-4-005,42.08,35.17,-0.941,0.664,0.803,78.61,-4.35,91.54,251,1200
2026-03-13T13:24:06.686Z,IEMA-601-4-005,31.54,53.78,-0.493,0.638,-0.238,-41.48,-54.6,-0.19,2494,1384
2026-03-13T13:24:36.698Z,IEMA-601-4-005,59.46,38.26,-0.446,-1.402,1.675,12.95,40.2,13.22,1529,4058
2026-03-13T13:25:06.652Z,IEMA-601-4-005,40.33,36.83,-0.046,1.162,-1.216,22.68,-36.69,-44.46,210,492
2026-03-13T13:26:06.703Z,IEMA-601-4-005,37.52,55.69,1.638,-1.049,-1.128,48.61,49.71,-28.16,3707,2294
2026-03-13T13:26:36.702Z,IEMA-601-4-005,40.85,46.19,0.661,0.948,-1.292,70.34,91.9,-70.87,2814,3101
2026-03-13T13:27:06.707Z,IEMA-601-4-005,37.16,46.59,1.555,1.837,0.738,-67.89,37.11,-80.32,710,917
2026-03-13T13:27:36.705Z,IEMA-601-4-005,41.78,46.59,0.963,0.711,0.447,16.77,67.48,65.57,1321,2390
2026-03-13T13:28:06.710Z,IEMA-601-4-005,30.59,42.38,1.6,-1.907,1.798,-61.48,55.4,-98.88,1388,1286
2026-03-13T13:28:36.716Z,IEMA-601-4-005,50.07,42.38,1.6,1.677,0.975,-61.19,-49.89,-57.58,3458,2123
2026-03-13T13:29:06.712Z,IEMA-601-4-005,34.09,35.92,-0.314,-1.826,-0.38,81.39,-38.59,70.17,2432,1541
2026-03-13T13:29:36.718Z,IEMA-601-4-005,41.84,38,0.332,-1.169,-1.187,52.35,-96.7,8.16,2773,1669
2026-03-13T13:30:06.719Z,IEMA-601-4-005,43.52,37.89,0.149,0.282,0.152,7.22,-52.78,-86.37,714,1328
2026-03-13T13:30:36.720Z,IEMA-601-4-005,48.49,38.14,-1.583,0.412,-0.62,25.9,-13,-27.89,231,432
2026-03-13T13:31:06.718Z,IEMA-601-4-005,42.46,41.31,1.64,-1.515,0.169,5.64,-57.2,9.89,3566,3210
2026-03-13T13:31:36.735Z,IEMA-601-4-005,50.56,41.31,0.569,-1.785,0.427,-81.49,-45.27,91.96,321,2320
2026-03-13T13:32:06.727Z,IEMA-601-4-005,39.04,38.93,0.197,-1.665,1.42,-43.39,-34.01,76.73,3369,2797
2026-03-13T13:32:36.733Z,IEMA-601-4-005,57.92,55.16,0.434,-0.768,-0.019,8.97,92.27,18.97,3449,634
2026-03-13T13:33:06.734Z,IEMA-601-4-005,46.01,58.44,-0.103,1.653,0.696,50.23,74.05,91.19,619,2065
2026-03-13T13:33:36.739Z,IEMA-601-4-005,39.98,51.89,-1.127,-1.668,0.195,11.55,-36.2,42.67,3957,1170
2026-03-13T13:34:06.747Z,IEMA-601-4-005,41.37,46.53,0.768,1.949,-1.882,52.63,10.34,57.24,257,143
2026-03-13T13:34:36.747Z,IEMA-601-4-005,48.89,41.59,0.383,-0.34,-0.594,-14.4,-12.93,-88.44,741,1265
2026-03-13T13:35:06.753Z,IEMA-601-4-005,46.39,56.34,-1.72,0.314,-0.859,30.41,-94.31,9.9,3878,1087
2026-03-13T13:35:36.750Z,IEMA-601-4-005,33.48,36.4,-1.247,-0.55,-0.268,62.44,55.79,49.77,1487,1464
2026-03-13T13:36:06.749Z,IEMA-601-4-005,42.34,47.25,-0.157,-0.667,-0.202,30.83,-21.07,-31.85,3461,3697
2026-03-13T13:36:36.753Z,IEMA-601-4-005,42.09,42.11,-1.062,1.86,-0.697,-34.55,94.18,44.89,200,3386
2026-03-13T13:37:06.755Z,IEMA-601-4-005,59.13,34.22,1.836,-0.601,0.647,-80.8,0.09,24.54,424,1844
2026-03-13T13:37:36.720Z,IEMA-601-4-005,44.94,51.89,-1.121,0.493,0.44,40.3,26.95,-59.32,3123,2027
2026-03-13T13:38:06.765Z,IEMA-601-4-005,52.36,42.43,-0.643,-1.982,0.955,-12.53,-95.14,-26.86,686,2220
2026-03-13T13:38:36.761Z,IEMA-601-4-005,50.61,45.84,1.064,1.8,-0.289,-18.65,-57.66,53.92,2134,2855
2026-03-13T13:39:06.774Z,IEMA-601-4-005,36.47,31.41,0.467,-0.457,1.771,72.79,-23.41,21.02,3225,179
2026-03-13T13:39:36.770Z,IEMA-601-4-005,40.85,57.45,-0.188,1.733,-0.782,-1.6,-59.06,-44.26,3922,1864
2026-03-13T13:40:36.774Z,IEMA-601-4-005,51.35,50.76,-0.869,-1.027,-0.743,37.11,-54.15,82.41,1372,3017
2026-03-13T13:41:06.785Z,IEMA-601-4-005,54.07,44.26,0.54,-1.343,0.552,70,-76.61,71.38,2854,1047
2026-03-13T13:41:36.736Z,IEMA-601-4-005,34.71,56.3,-0.448,0.581,-1.324,51.14,-89.47,14.72,1819,3609
2026-03-13T13:42:06.778Z,IEMA-601-4-005,49.77,32.22,0.846,-0.001,-1.216,-57.59,99.63,-33.32,3675,3935
2026-03-13T13:42:36.775Z,IEMA-601-4-005,56.25,32.79,0.919,-0.297,-1.245,-72.03,-47.85,-76.25,3833,1703
2026-03-13T13:43:06.786Z,IEMA-601-4-005,45.69,57.16,0.142,0.344,1.314,94.39,-93.92,7.62,2885,770
2026-03-13T13:43:36.784Z,IEMA-601-4-005,53.53,45.74,0.788,-1.57,-1.955,-22.16,-17.74,-31.66,1215,3845
2026-03-13T13:44:36.791Z,IEMA-601-4-005,33.2,32.96,-1.968,1.933,1.96,-60.26,70.59,-14.44,3057,2341
2026-03-13T13:45:36.793Z,IEMA-601-4-005,51.21,35.46,-0.418,-0.405,-1.95,-70.78,-74,-5.84,3254,1533
2026-03-13T13:46:36.803Z,IEMA-601-4-005,45.97,59.54,1.19,0.79,-0.039,-9.99,39.42,0.44,944,2958
2026-03-13T13:47:36.814Z,IEMA-601-4-005,38.54,43.05,0.856,0.221,0.07,-1.94,-5.04,96.95,409,607
2026-03-13T13:48:36.819Z,IEMA-601-4-005,41.48,56.79,-0.241,-0.747,0.357,-87.51,83.39,4.08,3233,2924
2026-03-13T13:49:36.770Z,IEMA-601-4-005,54.89,42.62,0.52,1.474,0.096,9.9,58.68,3.42,1823,1762
2026-03-13T13:50:06.838Z,IEMA-601-4-005,57.37,40.45,0.989,1.427,1.028,27.54,-75.4,-42.17,3307,3609
2026-03-13T13:50:36.785Z,IEMA-601-4-005,57.15,35.53,1.656,0.584,0.221,12.86,-58.45,74.16,3279,284
2026-03-13T13:51:06.831Z,IEMA-601-4-005,35.8,52.64,-0.767,1.037,-0.203,-55.93,51.7,28.76,3663,354
2026-03-13T13:51:36.787Z,IEMA-601-4-005,45.89,47.62,1.562,-1.917,0.095,8.28,55.21,-26.9,3521,3874
2026-03-13T13:52:06.834Z,IEMA-601-4-005,53.59,30.6,1.337,1.838,-0.394,77.97,60.1,-18.97,2277,4095
2026-03-13T13:52:36.840Z,IEMA-601-4-005,38.03,57.98,-0.572,-1.798,-0.4,-15.36,-86.19,10.4,1950,1732
2026-03-13T13:53:36.800Z,IEMA-601-4-005,36.03,36.91,0.815,0.238,-0.536,-15.89,-10.86,-48.57,335,1333
2026-03-13T13:54:06.852Z,IEMA-601-4-005,38.17,49.4,-1.332,-0.891,0.647,79.65,91.89,-95.27,2552,3012
2026-03-13T13:54:36.803Z,IEMA-601-4-005,46.18,49.4,-1.332,-0.891,0.647,-90.27,-8.78,68.98,1482,2166
2026-03-13T13:55:06.850Z,IEMA-601-4-005,32.22,39.88,-1.781,0.478,-0.415,51.03,-70.36,83.43,2309,535
2026-03-13T13:55:36.854Z,IEMA-601-4-005,48.36,39.37,-0.461,-0.494,-1.936,-32.1,-17.3,-90.19,3787,3838
2026-03-13T13:56:36.817Z,IEMA-601-4-005,59.05,45.62,0.464,0.262,0.579,-20.17,96.21,-64.5,3660,3465
2026-03-13T13:57:06.863Z,IEMA-601-4-005,34.25,50.24,-0.889,0.794,-0.235,88.84,-24.03,28.04,2511,1396
2026-03-13T13:57:36.855Z,IEMA-601-4-005,41.85,48.48,0.162,1.691,1.737,49.75,10,-39.14,1512,4015
2026-03-13T13:58:36.861Z,IEMA-601-4-005,32.96,43.59,0.929,0.182,-0.145,97.42,-68.84,-15.49,3692,900
2026-03-13T13:59:36.866Z,IEMA-601-4-005,53.48,40.24,0.115,0.541,0.438,-17.56,-50.11,78.82,3867,1341
2026-03-13T14:00:36.880Z,IEMA-601-4-005,44.03,34.91,1.127,1.374,1.068,-36.18,61.07,-51.33,3761,271
2026-03-13T14:01:36.889Z,IEMA-601-4-005,50.84,37.35,1.306,-0.545,1.971,-34.94,48.43,28.17,1211,805
2026-03-13T14:02:06.895Z,IEMA-601-4-005,40.6,40.74,-1.295,0.406,1.572,24.58,-24.77,-94.53,2932,3933
2026-03-13T14:02:36.888Z,IEMA-601-4-005,53.3,58.88,1.915,-0.925,-1.453,-14.94,76.39,-73.1,1833,624
2026-03-13T14:03:36.893Z,IEMA-601-4-005,36.06,57.51,0.274,-1.56,1.343,-97.21,18.97,-16.48,2259,1623
2026-03-13T14:04:06.897Z,IEMA-601-4-005,37.2,48.41,-0.26,-0.911,-1.657,96.38,-3.11,50.24,3765,601
2026-03-13T14:17:36.932Z,IEMA-601-4-005,41.93,46.77,-1.455,1.214,-1.275,89.69,80.42,96.7,1527,2869
2026-03-13T14:18:36.975Z,IEMA-601-4-005,45.88,44.32,-0.351,-0.407,-1.948,82.85,67.98,-40.57,1063,814
2026-03-13T14:19:06.979Z,IEMA-601-4-005,39.73,52.04,-1.034,1.859,1.806,-39.48,44.64,-36.89,3461,1890
2026-03-13T14:19:36.983Z,IEMA-601-4-005,42.73,39.57,-1.782,-1.546,0.084,98.92,-98.51,-22.65,265,20
